Type	ID	Name	Comment
2	710	Elven Vibe Turban	"A turban for people who have just begun to understand economic theory."
2	711	Saint Vibe Turban	"A turban for people who have just begun to understand economic theory."
2	712	Holy Vibe Turban	"A turban for people who have just begun to understand economic theory."
2	713	Grand Vibe Turban	"A turban for people who have just begun to understand economic theory."
2	714	Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	715	Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	716	Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	717	Elven Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	718	Saint Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	719	Holy Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	720	Grand Tamiya Goggles	"A thick, yet lightweight head covering with goggles that is favored by young peddlers."
2	721	Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	722	Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	723	Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	724	Elven Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	725	Saint Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	726	Holy Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	727	Grand Semiya Goggles	"A thick, yet lightweight head covering with goggles that is coveted by intermediate peddlers."
2	728	Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	729	Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	730	Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	731	Elven Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	732	Saint Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	733	Holy Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	734	Grand Merchant Hat	"A sophisticated head covering that is favored by well-experienced peddlers."
2	735	Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	736	Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	737	Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	738	Elven Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	739	Saint Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	740	Holy Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	741	Grand Rich Merchant Turban	"A sophisticated head covering that is coveted by well-experienced peddlers."
2	742	Redfield Chairman Hat	"A high-quality hat for officials."
2	743	Redfield Chairman Hat	"A high-quality hat for officials."
2	744	Redfield Chairman Hat	"A high-quality hat for officials."
2	745	Golden Redfield Chairman Hat	"A high-quality hat for officials."
2	746	Elven Redfield Chairman Hat	"A high-quality hat for officials."
2	747	Saint Redfield Chairman Hat	"A high-quality hat for officials."
2	748	Legend Redfield Chairman Hat	"A high-quality hat for officials."
2	749	Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	750	Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	751	Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	752	Golden Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	753	Elven Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	754	Saint Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	755	Legend Fishing Hat	"A hat that is perfect to wear when you fishing in leisure."
2	756	Bomber Hat	"A hat that is designed for experienced demolition experts."
2	757	Bomber Hat	"A hat that is designed for experienced demolition experts."
2	758	Bomber Hat	"A hat that is designed for experienced demolition experts."
2	759	Golden Bomber Hat	"A hat that is designed for experienced demolition experts."
2	760	Elven Bomber Hat	"A hat that is designed for experienced demolition experts."
2	761	Saint Bomber Hat	"A hat that is designed for experienced demolition experts."
2	762	Legend Bomber Hat	"A hat that is designed for experienced demolition experts."
2	763	Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	764	Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	765	Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	766	Golden Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	767	Elven Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	768	Saint Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	769	Legend Cart Racer Goggle	"A pair of goggles designed for Cart racing."
2	770	Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	771	Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	772	Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	773	Golden Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	774	Elven Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	775	Saint Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	776	Legend Bourgeois Head	"A hat that is a symbol of wealth; it alicits sighs of jealousy from passerby."
2	777	Elven Noble Lord Head	"A high quality hat that is worn by members of the aristocracy as a symbol of prestige and power."
2	778	Saint Noble Lord Head	"A high quality hat that is worn by members of the aristocracy as a symbol of prestige and power."
2	779	Legend Noble Lord Head	"A high quality hat that is worn by members of the aristocracy as a symbol of prestige and power."
2	801	Panda Hat	"A cute and pretty Panda hat. It makes a nice present, but it's nicer to keep to yourself."
2	802	Bug Hat	"It looks like the head of a little bug. Once you wear it, it makes you feel thirsty somehow???"
2	803	Lion Hat	"A symbol of valor that makes monsters fear you when you wear it."
2	804	Cat Hat	"It's a hat made in the form of a sweet little kitty."
2	811	Junon Native Headdress	"A hat worn by the ancient natives of Junon Planet."
2	812	Red Chicken Hat	"A hat formed in the image of a wild, red chicken."
2	813	Lizard Hat	"It is said that if you tame a small lizard, it will become obedient enough to rest on your head."
2	814	Rabbit Hairband	"A pair of rabbit ears that seems to please men and women of all ages. Needless to say, it's very popular."
2	815	Devil Horn	"It is said that it gives evil power to its wearer when worn."
2	821	Green Lion Hat	"A symbol of valor that makes monsters fear you when you wear it."
2	822	Adventurer's Beret	"A hand-made gift from the villagers of the Adventurer's Plains. (Quest Reward)"
2	823	Blue Santa Cap	"A blue Santa Cap colored with the hue of the sky."
2	824	Navy Blue Magic School Hat	"A Navy Blue Cap worn by Magic School students."
2	825	Angel Hat	"A cute cap given as a present to new students accepted into Magic School."
2	826	Kerokero Hat	"I'm all frog!"
2	827	Headband	"An essential for festival"
2	828	New Abyss Plate Helmet	"A helmet made out advanced power from Star of Warrior."
2	829	New Serenity Bonnet	"A bonnet made of advanced power from Star of Magic."
2	830	New Captain Hat	"A hat made of advanced power from Star of Hunter."
2	831	New Bourgeois Head	"A hat made of advanced power from Star of Merchant."
2	832	White Magic School Cap	""
2	833	Pigtail Ribbon	"A decorative wig in which some of the hair has been tied back in a pigtail with a ribbon."
2	834	Student's Cap	"A nostaligic cap that reminds you of your days as a student."
2	835	White Lion Hat	"A noble hat modeled after the proud and mighty white lion."
2	836	Chef Hat	""
3	2	Flower Shorts	"Basic shorts made with a flower based on those worn by the first humans."
3	3	Leopard Ensemble	"An outfit made with leopard pelt for that wild and savage look."
3	4	Blue Wild Jeans	"A pair of blue Jeans."
3	5	Yellow Wild Jeans	"A pair of yellow Jeans."
3	6	Natalie Look	"Casual wear that is very convenient to wear at any time."
3	7	Yellow Denim Look	"The yellow version of clothes made for adventurers that are just beginning to develop their skills."
3	8	Blue Denim Look	"The blue version of clothes made for adventurers that are just beginning to develop their skills."
3	9	Brown Denim Look	"The brown version of clothes made for adventurers that are just beginning to develop their skills."
3	10	Islamic Dress	"A conservative dress for conservative people."
3	11	Venetian Dress	"A dress suitable for people who like traveling."
3	12	Fancy Sky	"A gown that makes its wearer feels refreshed."
3	13	Fancy Blue	"An indulgent gown that makes its wearer feels refreshed."
3	14	Junior Look	"Clothes for normal magic school students."
3	15	Senior Look	"Clothes for magic school students that exhibit great potential."
3	16	Redfield Green Suit	"A fine suit for a gentleman."
3	17	Redfield Black Suit	"A gentlemanly suit for a connoisseur of fashion."
3	29	Visitor Look (New)	"Basic clothing for Visitors that is provided by the Akram Kingdom."
3	30	Visitor Look (Old)	"Basic clothing for Visitors that is provided by the Akram Kingdom."
3	31	Soldier Armor	"Basic armor for swordsmen that have just started mastering the art of wielding a blade."
3	32	Iron Armor	"A heavy armor constructed out of iron."
3	33	Trunket Armor	"A heavy armor that efficiently protects its wearer."
3	34	Chrome Armor	"A very sturdy, yet light, armor that is forged out of a rare metal."
3	35	Mighty Armor	"A lightweight, but very reliable armor."
3	36	Kurash Armor	"An ornate, yet reliable armor whose splendor even impresses the enemy."
3	37	Plate Armor	"The best armor: it is well-designed and excellent in every aspect."
3	38	Durable Armor	"Armor generally known for its toughness and durability."
3	39	Cedric Armor	"Surprisingly useful armor that was designed by a famous swordsman."
3	40	Execution Armor	"Armor intended to be worn by warriors that battle villains on a daily basis."
3	41	Abyss Plate Mail	"Armor forged out of a peculiar metal found at the bottom of an abyss."
3	42	Rightous Plate Mail	"Armor intended to be worn by heroes that fight the enemies of justice."
3	61	Spiritual Vest	"As it brings feelings of calm to its wearer, this armor is ideal for new Muses."
3	62	Green Vest of Witch	"A magic armor that is fairly popular among mages."
3	63	Purple Vest of Witch	"A basic armor which is favored by well-experienced mages."
3	64	Violet Dress	"A fashionable dress which is favored by powerful mages."
3	65	Coat of Shadow	"A coat that is rumored to cover its wearer in shadow."
